time,Tank Pressure Transducer,Tank Temperature,Capacitive Fill
2025-01-15 23:34:08.527,-31.25,112.75,6776.0
2025-01-15 23:34:08.729,-31.25,112.75,6792.0
2025-01-15 23:34:08.930,-31.25,112.75,6792.0
2025-01-15 23:34:09.136,-31.25,112.75,6793.0
2025-01-15 23:34:09.338,-31.25,112.75,6793.0
2025-01-15 23:34:09.539,-31.25,112.75,6793.0
2025-01-15 23:34:09.745,-31.25,112.75,6805.0
2025-01-15 23:34:09.950,-31.25,112.75,6805.0
2025-01-15 23:34:10.152,-31.25,112.75,6793.0
2025-01-15 23:34:10.353,-31.25,112.75,6793.0
2025-01-15 23:34:10.558,-31.25,112.75,6775.0
2025-01-15 23:34:10.764,-31.25,112.75,6775.0
2025-01-15 23:34:10.970,-31.25,112.75,6807.0
2025-01-15 23:34:11.171,-31.25,112.75,6807.0
2025-01-15 23:34:11.375,-31.25,112.75,6807.0
2025-01-15 23:34:11.581,-31.25,112.75,6785.0
2025-01-15 23:34:11.786,-31.25,112.75,6785.0
2025-01-15 23:34:11.991,-31.25,112.75,6805.0
2025-01-15 23:34:12.195,-31.25,112.75,6805.0
2025-01-15 23:34:12.396,-31.25,112.75,6793.0
2025-01-15 23:34:12.602,-31.25,112.75,6793.0
2025-01-15 23:34:12.807,-31.25,112.75,6787.0
2025-01-15 23:34:13.011,-31.25,112.75,6787.0
2025-01-15 23:34:13.217,-31.25,112.75,6779.0
2025-01-15 23:34:13.418,-31.25,112.75,6779.0
2025-01-15 23:34:13.622,-31.25,112.75,6779.0
2025-01-15 23:34:13.827,-31.25,112.75,6795.0
2025-01-15 23:34:14.033,-31.25,112.75,6795.0
2025-01-15 23:34:14.234,-31.25,112.75,6792.0
2025-01-15 23:34:14.439,-31.25,112.75,6792.0
2025-01-15 23:34:14.645,-31.25,112.75,6796.0
2025-01-15 23:34:14.850,-31.25,112.75,6796.0
2025-01-15 23:34:15.056,-31.25,112.75,6783.0
2025-01-15 23:34:15.261,-31.25,112.75,6783.0
2025-01-15 23:34:15.464,-31.25,112.75,6794.0
2025-01-15 23:34:15.669,-31.25,112.75,6794.0
2025-01-15 23:34:15.870,-31.25,112.75,6794.0
2025-01-15 23:34:16.072,-31.25,112.75,6776.0
2025-01-15 23:34:16.275,-31.25,112.75,6776.0
2025-01-15 23:34:16.480,-31.25,112.75,6791.0
2025-01-15 23:34:16.683,-31.25,112.75,6791.0
2025-01-15 23:34:16.887,-31.25,112.75,6789.0
2025-01-15 23:34:17.092,-31.25,112.75,6789.0
2025-01-15 23:34:17.294,-31.25,112.75,6799.0
2025-01-15 23:34:17.500,-31.25,112.75,6799.0
2025-01-15 23:34:17.704,-31.25,112.75,6799.0
2025-01-15 23:34:17.910,-31.25,112.75,6799.0
2025-01-15 23:34:18.115,-31.25,112.75,6799.0
2025-01-15 23:34:18.317,-31.25,112.75,6794.0
2025-01-15 23:34:18.520,-31.25,112.75,6794.0
2025-01-15 23:34:18.726,-31.25,112.75,6789.0
2025-01-15 23:34:18.928,-31.25,112.75,6789.0
2025-01-15 23:34:19.132,-31.25,112.75,6795.0
2025-01-15 23:34:19.334,-31.25,112.75,6795.0
2025-01-15 23:34:19.535,-31.25,112.75,6784.0
2025-01-15 23:34:19.741,-31.25,112.75,6784.0
2025-01-15 23:34:19.944,-31.25,112.75,6784.0
2025-01-15 23:34:20.145,-31.25,112.75,6777.0
2025-01-15 23:34:20.348,-31.25,112.75,6777.0
2025-01-15 23:34:20.553,-31.25,112.75,6791.0
2025-01-15 23:34:20.759,-31.25,112.75,6791.0
2025-01-15 23:34:20.962,-31.25,112.75,6783.0
2025-01-15 23:34:21.165,-31.25,112.75,6783.0
2025-01-15 23:34:21.370,-31.25,112.75,6775.0
2025-01-15 23:34:21.574,-31.25,112.75,6775.0
2025-01-15 23:34:21.775,-31.25,112.75,6775.0
2025-01-15 23:34:21.978,-31.25,112.75,6804.0
2025-01-15 23:34:22.184,-31.25,112.75,6804.0
2025-01-15 23:34:22.389,-31.25,112.75,6799.0
2025-01-15 23:34:22.595,-31.25,112.75,6799.0
2025-01-15 23:34:22.798,-31.25,112.75,6790.0
2025-01-15 23:34:23.003,-31.25,112.75,6790.0
2025-01-15 23:34:23.208,-31.25,112.75,6785.0
2025-01-15 23:34:23.412,-31.25,112.75,6785.0
2025-01-15 23:34:23.618,-31.25,112.75,6777.0
2025-01-15 23:34:23.823,-31.25,112.75,6777.0
2025-01-15 23:34:24.027,-31.25,112.75,6777.0
2025-01-15 23:34:24.233,-31.25,112.75,6768.0
2025-01-15 23:34:24.438,-31.25,112.75,6768.0
2025-01-15 23:34:24.644,-31.25,112.75,6783.0
2025-01-15 23:34:24.845,-31.25,112.75,6783.0
2025-01-15 23:34:25.048,-31.25,112.75,6801.0
2025-01-15 23:34:25.254,-31.25,112.75,6801.0
2025-01-15 23:34:25.459,-31.25,112.75,6798.0
2025-01-15 23:34:25.665,-31.25,112.75,6798.0
2025-01-15 23:34:25.870,-31.25,112.75,6788.0
2025-01-15 23:34:26.076,-31.25,112.75,6788.0
2025-01-15 23:34:26.277,-31.25,112.75,6788.0
2025-01-15 23:34:26.483,-31.25,112.75,6781.0
2025-01-15 23:34:26.688,-31.25,112.75,6781.0
2025-01-15 23:34:26.893,-31.25,112.75,6782.0
2025-01-15 23:34:27.094,-31.25,112.75,6782.0
2025-01-15 23:34:27.295,-31.25,112.75,6797.0
2025-01-15 23:34:27.501,-31.25,112.75,6797.0
2025-01-15 23:34:27.703,-31.25,112.75,6788.0
2025-01-15 23:34:27.908,-31.25,112.75,6788.0
2025-01-15 23:34:28.111,-31.25,112.75,6788.0
2025-01-15 23:34:28.316,-31.25,112.75,6816.0
2025-01-15 23:34:28.521,-31.25,112.75,6816.0
2025-01-15 23:34:28.726,-31.25,112.75,6782.0
2025-01-15 23:34:28.928,-31.25,112.75,6782.0
2025-01-15 23:34:29.133,-31.25,112.75,6797.0
2025-01-15 23:34:29.339,-31.25,112.75,6797.0
2025-01-15 23:34:29.544,-31.25,112.75,6791.0
2025-01-15 23:34:29.750,-31.25,112.75,6791.0
2025-01-15 23:34:29.951,-31.25,112.75,6785.0
2025-01-15 23:34:30.155,-31.25,112.75,6785.0
2025-01-15 23:34:30.356,-31.25,112.75,6785.0
2025-01-15 23:34:30.561,-31.25,112.75,6777.0
2025-01-15 23:34:30.766,-31.25,112.75,6777.0
2025-01-15 23:34:30.970,-31.25,112.75,6788.0
2025-01-15 23:34:31.173,-31.25,112.75,6788.0
2025-01-15 23:34:31.377,-31.25,112.75,6784.0
2025-01-15 23:34:31.583,-31.25,112.75,6784.0
2025-01-15 23:34:31.788,-31.25,112.75,6788.0
2025-01-15 23:34:31.989,-31.25,112.75,6788.0
2025-01-15 23:34:32.194,-31.25,112.75,6788.0
2025-01-15 23:34:32.397,-31.25,112.75,6799.0
2025-01-15 23:34:32.603,-31.25,112.75,6799.0
2025-01-15 23:34:32.808,-31.25,112.75,6784.0
2025-01-15 23:34:33.011,-31.25,112.75,6784.0
2025-01-15 23:34:33.216,-31.25,112.75,6777.0
2025-01-15 23:34:33.422,-31.25,112.75,6777.0
2025-01-15 23:34:33.627,-31.25,112.75,6790.0
2025-01-15 23:34:33.830,-31.25,112.75,6790.0
2025-01-15 23:34:34.031,-31.25,112.75,6796.0
2025-01-15 23:34:34.237,-31.25,112.75,6796.0
2025-01-15 23:34:34.442,-31.25,112.75,6796.0
2025-01-15 23:34:34.645,-31.25,112.75,6786.0
2025-01-15 23:34:34.849,-31.25,112.75,6786.0
2025-01-15 23:34:35.054,-31.25,112.75,6784.0
2025-01-15 23:34:35.255,-31.25,112.75,6784.0
2025-01-15 23:34:35.460,-31.25,112.75,6787.0
2025-01-15 23:34:35.666,-31.25,112.75,6787.0
2025-01-15 23:34:35.871,-31.25,112.75,6792.0
2025-01-15 23:34:36.073,-31.25,112.75,6792.0
2025-01-15 23:34:36.277,-31.25,112.75,6792.0
2025-01-15 23:34:36.483,-31.25,112.75,6781.0
2025-01-15 23:34:36.688,-31.25,112.75,6781.0
2025-01-15 23:34:36.893,-31.25,112.75,6798.0
2025-01-15 23:34:37.094,-31.25,112.75,6798.0
2025-01-15 23:34:37.300,-31.25,112.75,6769.0
2025-01-15 23:34:37.505,-31.25,112.75,6769.0
2025-01-15 23:34:37.711,-31.25,112.75,6796.0
2025-01-15 23:34:37.917,-31.25,112.75,6796.0
2025-01-15 23:34:38.122,-31.25,112.75,6788.0
2025-01-15 23:34:38.324,-31.25,112.75,6788.0
2025-01-15 23:34:38.528,-31.25,112.75,6788.0
2025-01-15 23:34:38.729,-31.25,112.75,6777.0
2025-01-15 23:34:38.934,-31.25,112.75,6777.0
2025-01-15 23:34:39.139,-31.25,112.75,6805.0
2025-01-15 23:34:39.344,-31.25,112.75,6805.0
2025-01-15 23:34:39.549,-31.25,112.75,6786.0
2025-01-15 23:34:39.755,-31.25,112.75,6786.0
2025-01-15 23:34:39.960,-31.25,112.75,6805.0
2025-01-15 23:34:40.161,-31.25,112.75,6805.0
2025-01-15 23:34:40.363,-31.25,112.75,6805.0
2025-01-15 23:34:40.566,-31.25,112.75,6795.0
2025-01-15 23:34:40.772,-31.25,112.75,6795.0
2025-01-15 23:34:40.978,-31.25,112.75,6786.0
2025-01-15 23:34:41.183,-31.25,112.75,6786.0
2025-01-15 23:34:41.385,-31.25,112.75,6785.0
2025-01-15 23:34:41.585,-31.25,112.75,6785.0
2025-01-15 23:34:41.789,-31.25,112.75,6803.0
2025-01-15 23:34:41.994,-31.25,112.75,6803.0
2025-01-15 23:34:42.195,-31.25,112.75,6793.0
2025-01-15 23:34:42.396,-31.25,112.75,6793.0
2025-01-15 23:34:42.598,-31.25,112.75,6793.0
2025-01-15 23:34:42.799,-31.25,112.75,6793.0
2025-01-15 23:34:43.001,-31.25,112.75,6793.0
2025-01-15 23:34:43.206,-31.25,112.75,6797.0
2025-01-15 23:34:43.411,-31.25,112.75,6797.0
2025-01-15 23:34:43.616,-31.25,112.75,6788.0
2025-01-15 23:34:43.822,-31.25,112.75,6788.0
2025-01-15 23:34:44.028,-31.25,112.75,6784.0
2025-01-15 23:34:44.232,-31.25,112.75,6784.0
2025-01-15 23:34:44.438,-31.25,112.75,6782.0
2025-01-15 23:34:44.642,-31.25,112.75,6782.0
2025-01-15 23:34:44.847,-31.25,112.75,6782.0
2025-01-15 23:34:45.052,-31.25,112.75,6788.0
2025-01-15 23:34:45.256,-31.25,112.75,6788.0
2025-01-15 23:34:45.461,-31.25,112.75,6793.0
2025-01-15 23:34:45.662,-31.25,112.75,6793.0
2025-01-15 23:34:45.863,-31.25,112.75,6787.0
2025-01-15 23:34:46.065,-31.25,112.75,6787.0
2025-01-15 23:34:46.271,-31.25,112.75,6798.0
2025-01-15 23:34:46.474,-31.25,112.75,6798.0
2025-01-15 23:34:46.678,-31.25,112.75,6798.0
2025-01-15 23:34:46.882,-31.25,112.75,6776.0
2025-01-15 23:34:47.083,-31.25,112.75,6776.0
2025-01-15 23:34:47.289,-31.25,112.75,6806.0
2025-01-15 23:34:47.494,-31.25,112.75,6806.0
2025-01-15 23:34:47.698,-31.25,112.75,6788.0
2025-01-15 23:34:47.903,-31.25,112.75,6788.0
2025-01-15 23:34:48.108,-31.25,112.75,6803.0
2025-01-15 23:34:48.311,-31.25,112.75,6803.0
2025-01-15 23:34:48.516,-31.25,112.75,6795.0
2025-01-15 23:34:48.719,-31.25,112.75,6795.0
2025-01-15 23:34:48.924,-31.25,112.75,6795.0
2025-01-15 23:34:49.127,-31.25,112.75,6774.0
2025-01-15 23:34:49.328,-31.25,112.75,6774.0
2025-01-15 23:34:49.533,-31.25,112.75,6778.0
2025-01-15 23:34:49.739,-31.25,112.75,6778.0
2025-01-15 23:34:49.944,-31.25,112.75,6799.0
2025-01-15 23:34:50.150,-31.25,112.75,6799.0
2025-01-15 23:34:50.355,-31.25,112.75,6791.0
2025-01-15 23:34:50.559,-31.25,112.75,6791.0
2025-01-15 23:34:50.765,-31.25,112.75,6799.0
2025-01-15 23:34:50.966,-31.25,112.75,6799.0
2025-01-15 23:34:51.172,-31.25,112.75,6799.0
2025-01-15 23:34:51.377,-31.25,112.75,6782.0
2025-01-15 23:34:51.583,-31.25,112.75,6782.0
2025-01-15 23:34:51.789,-31.25,112.75,6792.0
2025-01-15 23:34:51.994,-31.25,112.75,6792.0
2025-01-15 23:34:52.196,-31.25,112.75,6783.0
2025-01-15 23:34:52.402,-31.25,112.75,6783.0
2025-01-15 23:34:52.604,-31.25,112.75,6799.0
2025-01-15 23:34:52.805,-31.25,112.75,6799.0
2025-01-15 23:34:53.010,-31.25,112.75,6799.0
2025-01-15 23:34:53.216,-31.25,112.75,6796.0
2025-01-15 23:34:53.418,-31.25,112.75,6796.0
