time,Tank Pressure Transducer,Tank Temperature,Capacitive Fill
2025-01-15 23:44:34.295,-31.25,112.75,-1.0
2025-01-15 23:44:34.500,-31.25,112.75,-1.0
2025-01-15 23:44:34.705,-31.25,112.75,-1.0
2025-01-15 23:44:34.908,-31.25,112.75,-1.0
2025-01-15 23:44:35.111,-31.25,112.75,-1.0
2025-01-15 23:44:35.312,-31.25,112.75,-1.0
2025-01-15 23:44:35.513,-31.25,112.75,-1.0
2025-01-15 23:44:35.719,-31.25,112.75,-1.0
2025-01-15 23:44:35.925,-31.25,112.75,-1.0
2025-01-15 23:44:36.131,-31.25,112.75,-1.0
2025-01-15 23:44:36.336,-31.25,112.75,-1.0
2025-01-15 23:44:36.540,-31.25,112.75,-1.0
2025-01-15 23:44:36.746,-31.25,112.75,-1.0
2025-01-15 23:44:36.952,-31.25,112.75,-1.0
2025-01-15 23:44:37.153,-31.25,112.75,-1.0
2025-01-15 23:44:37.358,-31.25,112.75,-1.0
2025-01-15 23:44:37.563,-31.25,112.75,-1.0
2025-01-15 23:44:37.769,-31.25,112.75,-1.0
2025-01-15 23:44:37.970,-31.25,112.75,-1.0
2025-01-15 23:44:38.173,-31.25,112.75,-1.0
2025-01-15 23:44:38.378,-31.25,112.75,-1.0
2025-01-15 23:44:38.584,-31.25,112.75,-1.0
2025-01-15 23:44:38.788,-31.25,112.75,-1.0
2025-01-15 23:44:38.993,-31.25,112.75,-1.0
2025-01-15 23:44:39.195,-31.25,112.75,-1.0
2025-01-15 23:44:39.401,-31.25,112.75,-1.0
2025-01-15 23:44:39.606,-31.25,112.75,-1.0
2025-01-15 23:44:39.809,-31.25,112.75,-1.0
2025-01-15 23:44:40.014,-31.25,112.75,-1.0
2025-01-15 23:44:40.220,-31.25,112.75,-1.0
2025-01-15 23:44:40.426,-31.25,112.75,-1.0
2025-01-15 23:44:40.629,-31.25,112.75,-1.0
2025-01-15 23:44:40.835,-31.25,112.75,-1.0
2025-01-15 23:44:41.040,-31.25,112.75,-1.0
2025-01-15 23:44:41.244,-31.25,112.75,-1.0
2025-01-15 23:44:41.450,-31.25,112.75,-1.0
2025-01-15 23:44:41.656,-31.25,112.75,-1.0
2025-01-15 23:44:41.862,-31.25,112.75,-1.0
2025-01-15 23:44:42.066,-31.25,112.75,-1.0
2025-01-15 23:44:42.272,-31.25,112.75,-1.0
2025-01-15 23:44:42.477,-31.25,112.75,-1.0
2025-01-15 23:44:42.679,-31.25,112.75,-1.0
2025-01-15 23:44:42.885,-31.25,112.75,-1.0
2025-01-15 23:44:43.091,-31.25,112.75,-1.0
2025-01-15 23:44:43.296,-31.25,112.75,-1.0
2025-01-15 23:44:43.502,-31.25,112.75,-1.0
2025-01-15 23:44:43.707,-31.25,112.75,-1.0
2025-01-15 23:44:43.912,-31.25,112.75,-1.0
2025-01-15 23:44:44.116,-31.25,112.75,-1.0
2025-01-15 23:44:44.322,-31.25,112.75,-1.0
2025-01-15 23:44:44.528,-31.25,112.75,-1.0
2025-01-15 23:44:44.730,-31.25,112.75,-1.0
2025-01-15 23:44:44.936,-31.25,112.75,-1.0
2025-01-15 23:44:45.140,-31.25,112.75,-1.0
2025-01-15 23:44:45.341,-31.25,112.75,-1.0
2025-01-15 23:44:45.547,-31.25,112.75,-1.0
2025-01-15 23:44:45.751,-31.25,112.75,-1.0
2025-01-15 23:44:45.957,-31.25,112.75,-1.0
2025-01-15 23:44:46.162,-31.25,112.75,-1.0
2025-01-15 23:44:46.367,-31.25,112.75,-1.0
2025-01-15 23:44:46.573,-31.25,112.75,-1.0
2025-01-15 23:44:46.778,-31.25,112.75,-1.0
2025-01-15 23:44:46.980,-31.25,112.75,-1.0
2025-01-15 23:44:47.186,-31.25,112.75,-1.0
2025-01-15 23:44:47.391,-31.25,112.75,-1.0
2025-01-15 23:44:47.597,-31.25,112.75,-1.0
2025-01-15 23:44:47.802,-31.25,112.75,-1.0
2025-01-15 23:44:48.008,-31.25,112.75,-1.0
2025-01-15 23:44:48.213,-31.25,112.75,-1.0
2025-01-15 23:44:48.417,-31.25,112.75,-1.0
2025-01-15 23:44:48.621,-31.25,112.75,-1.0
2025-01-15 23:44:48.822,-31.25,112.75,-1.0
2025-01-15 23:44:49.022,-31.25,112.75,-1.0
2025-01-15 23:44:49.228,-31.25,112.75,-1.0
2025-01-15 23:44:49.432,-31.25,112.75,-1.0
2025-01-15 23:44:49.633,-31.25,112.75,-1.0
2025-01-15 23:44:49.839,-31.25,112.75,-1.0
2025-01-15 23:44:50.044,-31.25,112.75,-1.0
2025-01-15 23:44:50.249,-31.25,112.75,-1.0
2025-01-15 23:44:50.455,-31.25,112.75,-1.0
2025-01-15 23:44:50.657,-31.25,112.75,-1.0
2025-01-15 23:44:50.863,-31.25,112.75,-1.0
2025-01-15 23:44:51.068,-31.25,112.75,-1.0
2025-01-15 23:44:51.271,-31.25,112.75,-1.0
2025-01-15 23:44:51.473,-31.25,112.75,-1.0
2025-01-15 23:44:51.679,-31.25,112.75,-1.0
2025-01-15 23:44:51.884,-31.25,112.75,-1.0
2025-01-15 23:44:52.086,-31.25,112.75,-1.0
2025-01-15 23:44:52.292,-31.25,112.75,-1.0
2025-01-15 23:44:52.496,-31.25,112.75,-1.0
2025-01-15 23:44:52.701,-31.25,112.75,-1.0
2025-01-15 23:44:52.902,-31.25,112.75,-1.0
2025-01-15 23:44:53.107,-31.25,112.75,-1.0
2025-01-15 23:44:53.313,-31.25,112.75,-1.0
2025-01-15 23:44:53.514,-31.25,112.75,-1.0
2025-01-15 23:44:53.716,-31.25,112.75,-1.0
2025-01-15 23:44:53.918,-31.25,112.75,-1.0
2025-01-15 23:44:54.121,-31.25,112.75,-1.0
2025-01-15 23:44:54.326,-31.25,112.75,-1.0
2025-01-15 23:44:54.530,-31.25,112.75,-1.0
2025-01-15 23:44:54.736,-31.25,112.75,-1.0
2025-01-15 23:44:54.937,-31.25,112.75,-1.0
2025-01-15 23:44:55.142,-31.25,112.75,-1.0
2025-01-15 23:44:55.346,-31.25,112.75,-1.0
2025-01-15 23:44:55.552,-31.25,112.75,-1.0
2025-01-15 23:44:55.757,-31.25,112.75,-1.0
2025-01-15 23:44:55.963,-31.25,112.75,-1.0
2025-01-15 23:44:56.169,-31.25,112.75,-1.0
2025-01-15 23:44:56.371,-31.25,112.75,-1.0
2025-01-15 23:44:56.577,-31.25,112.75,-1.0
2025-01-15 23:44:56.779,-31.25,112.75,-1.0
2025-01-15 23:44:56.984,-31.25,112.75,-1.0
2025-01-15 23:44:57.189,-31.25,112.75,-1.0
2025-01-15 23:44:57.391,-31.25,112.75,-1.0
2025-01-15 23:44:57.596,-31.25,112.75,-1.0
2025-01-15 23:44:57.801,-31.25,112.75,-1.0
2025-01-15 23:44:58.002,-31.25,112.75,-1.0
2025-01-15 23:44:58.206,-31.25,112.75,-1.0
2025-01-15 23:44:58.411,-31.25,112.75,-1.0
2025-01-15 23:44:58.613,-31.25,112.75,-1.0
2025-01-15 23:44:58.819,-31.25,112.75,-1.0
2025-01-15 23:44:59.024,-31.25,112.75,-1.0
2025-01-15 23:44:59.230,-31.25,112.75,-1.0
2025-01-15 23:44:59.432,-31.25,112.75,-1.0
2025-01-15 23:44:59.633,-31.25,112.75,-1.0
2025-01-15 23:44:59.839,-31.25,112.75,-1.0
2025-01-15 23:45:00.041,-31.25,112.75,-1.0
2025-01-15 23:45:00.247,-31.25,112.75,-1.0
2025-01-15 23:45:00.450,-31.25,112.75,-1.0
2025-01-15 23:45:00.655,-31.25,112.75,-1.0
2025-01-15 23:45:00.857,-31.25,112.75,-1.0
2025-01-15 23:45:01.061,-31.25,112.75,-1.0
2025-01-15 23:45:01.266,-31.25,112.75,-1.0
2025-01-15 23:45:01.469,-31.25,112.75,-1.0
2025-01-15 23:45:01.675,-31.25,112.75,-1.0
2025-01-15 23:45:01.878,-31.25,112.75,-1.0
2025-01-15 23:45:02.080,-31.25,112.75,-1.0
2025-01-15 23:45:02.282,-31.25,112.75,-1.0
2025-01-15 23:45:02.485,-31.25,112.75,-1.0
2025-01-15 23:45:02.690,-31.25,112.75,-1.0
2025-01-15 23:45:02.896,-31.25,112.75,-1.0
2025-01-15 23:45:03.097,-31.25,112.75,-1.0
2025-01-15 23:45:03.302,-31.25,112.75,-1.0
2025-01-15 23:45:03.508,-31.25,112.75,-1.0
2025-01-15 23:45:03.713,-31.25,112.75,-1.0
2025-01-15 23:45:03.919,-31.25,112.75,-1.0
2025-01-15 23:45:04.125,-31.25,112.75,-1.0
2025-01-15 23:45:04.325,-31.25,112.75,-1.0
2025-01-15 23:45:04.531,-31.25,112.75,-1.0
2025-01-15 23:45:04.735,-31.25,112.75,-1.0
2025-01-15 23:45:04.936,-31.25,112.75,-1.0
2025-01-15 23:45:05.142,-30.700550079345703,112.75,-1.0
2025-01-15 23:45:05.347,-30.700550079345703,112.75,-1.0
2025-01-15 23:45:05.547,-31.25,112.75,-1.0
2025-01-15 23:45:05.748,-31.25,112.75,-1.0
2025-01-15 23:45:05.950,-31.25,112.75,-1.0
2025-01-15 23:45:06.153,-28.64011001586914,112.75,-1.0
2025-01-15 23:45:06.358,-31.25,112.75,-1.0
2025-01-15 23:45:06.559,-31.25,112.75,-1.0
2025-01-15 23:45:06.764,-31.25,112.75,-1.0
2025-01-15 23:45:06.969,-31.25,112.75,-1.0
2025-01-15 23:45:07.175,-31.25,112.75,-1.0
2025-01-15 23:45:07.380,-31.25,112.75,-1.0
2025-01-15 23:45:07.586,-31.25,112.75,-1.0
2025-01-15 23:45:07.792,-31.25,112.75,-1.0
2025-01-15 23:45:07.997,-31.25,112.75,-1.0
2025-01-15 23:45:08.199,-31.25,112.75,-1.0
2025-01-15 23:45:08.405,-31.25,112.75,-1.0
2025-01-15 23:45:08.607,-31.25,112.75,-1.0
2025-01-15 23:45:08.810,-31.25,112.75,-1.0
2025-01-15 23:45:09.011,-31.25,112.75,-1.0
2025-01-15 23:45:09.216,-31.25,112.75,-1.0
2025-01-15 23:45:09.418,-31.25,112.75,-1.0
2025-01-15 23:45:09.620,-31.25,112.75,-1.0
2025-01-15 23:45:09.825,-31.25,112.75,-1.0
2025-01-15 23:45:10.028,-31.25,112.75,-1.0
2025-01-15 23:45:10.234,-31.25,112.75,-1.0
2025-01-15 23:45:10.439,-31.25,112.75,-1.0
2025-01-15 23:45:10.642,-31.25,112.75,-1.0
2025-01-15 23:45:10.847,-31.25,112.75,-1.0
2025-01-15 23:45:11.052,-31.25,112.75,-1.0
2025-01-15 23:45:11.258,-31.25,112.75,-1.0
2025-01-15 23:45:11.463,-31.25,112.75,-1.0
2025-01-15 23:45:11.666,-31.25,112.75,-1.0
2025-01-15 23:45:11.867,-31.25,112.75,-1.0
2025-01-15 23:45:12.070,-31.25,112.75,-1.0
2025-01-15 23:45:12.276,-29.80769157409668,112.75,-1.0
2025-01-15 23:45:12.480,-31.25,112.75,-1.0
2025-01-15 23:45:12.684,-31.25,112.75,-1.0
2025-01-15 23:45:12.890,-31.25,112.75,-1.0
2025-01-15 23:45:13.096,-31.25,112.75,-1.0
2025-01-15 23:45:13.297,-31.25,112.75,-1.0
2025-01-15 23:45:13.502,-31.25,112.75,-1.0
2025-01-15 23:45:13.707,-31.25,112.75,-1.0
2025-01-15 23:45:13.908,-31.25,112.75,-1.0
2025-01-15 23:45:14.109,-31.25,112.75,-1.0
2025-01-15 23:45:14.315,-31.25,112.75,-1.0
2025-01-15 23:45:14.521,-31.25,112.75,-1.0
2025-01-15 23:45:14.726,-31.25,112.75,-1.0
2025-01-15 23:45:14.930,-31.25,112.75,-1.0
2025-01-15 23:45:15.131,-19.16208839416504,112.75,-1.0
2025-01-15 23:45:15.334,-19.16208839416504,112.75,-1.0
2025-01-15 23:45:15.539,-26.098901748657227,112.75,-1.0
2025-01-15 23:45:15.741,-31.25,112.75,-1.0
2025-01-15 23:45:15.947,-31.25,112.75,-1.0
2025-01-15 23:45:16.153,-31.25,112.75,-1.0
2025-01-15 23:45:16.358,-30.563186645507812,112.75,-1.0
2025-01-15 23:45:16.564,-31.25,112.75,-1.0
2025-01-15 23:45:16.769,-31.25,112.75,-1.0
2025-01-15 23:45:16.974,-31.25,112.75,-1.0
2025-01-15 23:45:17.178,-31.25,112.75,-1.0
2025-01-15 23:45:17.383,-27.678571701049805,112.75,-1.0
2025-01-15 23:45:17.589,-31.25,112.75,-1.0
2025-01-15 23:45:17.794,-30.35714340209961,112.75,-1.0
2025-01-15 23:45:17.996,-31.25,112.75,-1.0
2025-01-15 23:45:18.201,-31.25,112.75,-1.0
2025-01-15 23:45:18.407,-31.25,112.75,-1.0
2025-01-15 23:45:18.611,-31.25,112.75,-1.0
2025-01-15 23:45:18.816,-31.25,112.75,-1.0
2025-01-15 23:45:19.022,-29.120878219604492,112.75,-1.0
2025-01-15 23:45:19.225,-28.91483497619629,112.75,-1.0
2025-01-15 23:45:19.430,-31.25,112.75,-1.0
2025-01-15 23:45:19.636,-31.25,112.75,-1.0
2025-01-15 23:45:19.841,-31.25,112.75,-1.0
2025-01-15 23:45:20.047,-31.25,112.75,-1.0
2025-01-15 23:45:20.252,-31.25,112.75,-1.0
2025-01-15 23:45:20.454,-31.25,112.75,-1.0
2025-01-15 23:45:20.657,-31.25,112.75,-1.0
2025-01-15 23:45:20.858,-31.25,112.75,-1.0
2025-01-15 23:45:21.063,-31.25,112.75,-1.0
2025-01-15 23:45:21.269,-31.25,112.75,-1.0
2025-01-15 23:45:21.475,-31.25,112.75,-1.0
2025-01-15 23:45:21.680,-31.25,112.75,-1.0
2025-01-15 23:45:21.886,-31.25,112.75,-1.0
2025-01-15 23:45:22.091,248.96978759765625,112.75,-1.0
2025-01-15 23:45:22.296,248.5576934814453,112.75,-1.0
2025-01-15 23:45:22.502,248.90109252929688,112.75,-1.0
2025-01-15 23:45:22.708,248.76373291015625,112.75,-1.0
2025-01-15 23:45:22.913,249.03846740722656,112.75,-1.0
2025-01-15 23:45:23.119,250.0,112.75,-1.0
2025-01-15 23:45:23.322,250.0,112.75,-1.0
2025-01-15 23:45:23.525,250.0,112.75,-1.0
2025-01-15 23:45:23.727,248.90109252929688,112.75,-1.0
2025-01-15 23:45:23.931,249.03846740722656,112.75,-1.0
2025-01-15 23:45:24.137,248.90109252929688,112.75,-1.0
2025-01-15 23:45:24.341,249.10714721679688,112.75,-1.0
2025-01-15 23:45:24.547,248.83241271972656,112.75,-1.0
2025-01-15 23:45:24.752,-31.25,112.75,-1.0
2025-01-15 23:45:24.958,-31.25,112.75,-1.0
2025-01-15 23:45:25.163,-31.25,112.75,-1.0
2025-01-15 23:45:25.369,-31.25,112.75,-1.0
2025-01-15 23:45:25.575,-31.25,112.75,-1.0
2025-01-15 23:45:25.780,-31.25,112.75,-1.0
2025-01-15 23:45:25.986,-31.25,112.75,-1.0
2025-01-15 23:45:26.191,-31.25,112.75,-1.0
2025-01-15 23:45:26.396,-31.25,112.75,-1.0
2025-01-15 23:45:26.597,-31.25,112.75,-1.0
2025-01-15 23:45:26.799,-31.25,112.75,-1.0
2025-01-15 23:45:27.001,-31.25,112.75,-1.0
2025-01-15 23:45:27.204,-31.25,112.75,-1.0
2025-01-15 23:45:27.408,-31.25,112.75,-1.0
2025-01-15 23:45:27.614,-31.25,112.75,-1.0
2025-01-15 23:45:27.817,-31.25,112.75,-1.0
2025-01-15 23:45:28.023,-31.25,112.75,-1.0
2025-01-15 23:45:28.227,-31.25,112.75,-1.0
2025-01-15 23:45:28.431,-31.25,112.75,-1.0
2025-01-15 23:45:28.633,-31.25,112.75,-1.0
2025-01-15 23:45:28.835,-31.25,112.75,-1.0
2025-01-15 23:45:29.036,-31.25,112.75,-1.0
2025-01-15 23:45:29.237,-31.25,112.75,-1.0
2025-01-15 23:45:29.441,-31.25,112.75,-1.0
2025-01-15 23:45:29.646,-31.25,112.75,-1.0
2025-01-15 23:45:29.852,-31.25,112.75,-1.0
2025-01-15 23:45:30.057,-31.25,112.75,-1.0
2025-01-15 23:45:30.263,-31.25,112.75,-1.0
2025-01-15 23:45:30.469,-31.25,112.75,-1.0
2025-01-15 23:45:30.674,-31.25,112.75,-1.0
2025-01-15 23:45:30.878,-31.25,112.75,-1.0
2025-01-15 23:45:31.082,-31.25,112.75,-1.0
2025-01-15 23:45:31.283,-31.25,112.75,-1.0
2025-01-15 23:45:31.485,-31.25,112.75,-1.0
2025-01-15 23:45:31.691,-31.25,112.75,-1.0
2025-01-15 23:45:31.892,-31.25,112.75,-1.0
2025-01-15 23:45:32.097,-31.25,112.75,-1.0
2025-01-15 23:45:32.298,-31.25,112.75,-1.0
2025-01-15 23:45:32.504,-31.25,112.75,-1.0
2025-01-15 23:45:32.709,-31.25,112.75,-1.0
2025-01-15 23:45:32.914,-31.25,112.75,-1.0
2025-01-15 23:45:33.119,-31.25,112.75,-1.0
2025-01-15 23:45:33.320,-31.25,112.75,-1.0
2025-01-15 23:45:33.523,-31.25,112.75,-1.0
2025-01-15 23:45:33.729,-31.25,112.75,-1.0
2025-01-15 23:45:33.930,-31.25,112.75,-1.0
2025-01-15 23:45:34.134,-31.25,112.75,-1.0
2025-01-15 23:45:34.339,-31.25,112.75,-1.0
2025-01-15 23:45:34.545,-31.25,112.75,-1.0
2025-01-15 23:45:34.750,-31.25,112.75,-1.0
2025-01-15 23:45:34.956,-31.25,112.75,-1.0
2025-01-15 23:45:35.159,-31.25,112.75,-1.0
2025-01-15 23:45:35.361,82.28022003173828,112.75,-1.0
2025-01-15 23:45:35.567,82.3488998413086,112.75,-1.0
2025-01-15 23:45:35.769,82.28022003173828,112.75,-1.0
2025-01-15 23:45:35.974,82.760986328125,112.75,-1.0
2025-01-15 23:45:36.177,82.3488998413086,112.75,-1.0
2025-01-15 23:45:36.382,82.3488998413086,112.75,-1.0
2025-01-15 23:45:36.587,82.3488998413086,112.75,-1.0
2025-01-15 23:45:36.793,82.28022003173828,112.75,-1.0
2025-01-15 23:45:36.998,82.28022003173828,112.75,-1.0
2025-01-15 23:45:37.200,82.3488998413086,112.75,-1.0
2025-01-15 23:45:37.405,82.3488998413086,112.75,-1.0
2025-01-15 23:45:37.606,82.3488998413086,112.75,-1.0
2025-01-15 23:45:37.812,82.28022003173828,112.75,-1.0
2025-01-15 23:45:38.015,-31.25,112.75,-1.0
2025-01-15 23:45:38.221,-31.25,112.75,-1.0
2025-01-15 23:45:38.426,-31.25,112.75,-1.0
2025-01-15 23:45:38.632,-31.25,112.75,-1.0
2025-01-15 23:45:38.836,-31.25,112.75,-1.0
2025-01-15 23:45:39.040,-31.25,112.75,-1.0
2025-01-15 23:45:39.245,82.3488998413086,112.75,-1.0
2025-01-15 23:45:39.449,82.28022003173828,112.75,-1.0
2025-01-15 23:45:39.651,82.3488998413086,112.75,-1.0
2025-01-15 23:45:39.857,-31.25,112.75,-1.0
2025-01-15 23:45:40.058,-31.25,112.75,-1.0
2025-01-15 23:45:40.261,-31.25,112.75,-1.0
2025-01-15 23:45:40.467,-31.25,112.75,-1.0
2025-01-15 23:45:40.671,-31.25,112.75,-1.0
2025-01-15 23:45:40.876,-31.25,112.75,-1.0
2025-01-15 23:45:41.082,-31.25,112.75,-1.0
2025-01-15 23:45:41.288,-31.25,112.75,-1.0
2025-01-15 23:45:41.493,-31.25,112.75,-1.0
2025-01-15 23:45:41.699,-31.25,112.75,-1.0
2025-01-15 23:45:41.900,-31.25,112.75,-1.0
2025-01-15 23:45:42.103,82.28022003173828,112.75,-1.0
2025-01-15 23:45:42.308,82.3488998413086,112.75,-1.0
2025-01-15 23:45:42.513,82.4175796508789,112.75,-1.0
2025-01-15 23:45:42.719,82.3488998413086,112.75,-1.0
2025-01-15 23:45:42.924,82.3488998413086,112.75,-1.0
2025-01-15 23:45:43.126,82.28022003173828,112.75,-1.0
2025-01-15 23:45:43.330,81.86813354492188,112.75,-1.0
2025-01-15 23:45:43.536,82.28022003173828,112.75,-1.0
2025-01-15 23:45:43.740,-31.25,112.75,-1.0
2025-01-15 23:45:43.946,-31.25,112.75,-1.0
2025-01-15 23:45:44.147,-31.25,112.75,-1.0
2025-01-15 23:45:44.352,82.3488998413086,112.75,-1.0
2025-01-15 23:45:44.558,-31.25,112.75,-1.0
2025-01-15 23:45:44.761,-31.25,112.75,-1.0
2025-01-15 23:45:44.964,-31.25,112.75,-1.0
2025-01-15 23:45:45.169,-31.25,112.75,-1.0
2025-01-15 23:45:45.371,-31.25,112.75,-1.0
2025-01-15 23:45:45.577,-31.25,112.75,-1.0
2025-01-15 23:45:45.782,-31.25,112.75,-1.0
2025-01-15 23:45:45.984,-31.25,112.75,-1.0
2025-01-15 23:45:46.187,-31.25,112.75,-1.0
2025-01-15 23:45:46.390,-28.50274658203125,112.75,-1.0
2025-01-15 23:45:46.595,-28.50274658203125,112.75,-1.0
2025-01-15 23:45:46.800,-31.25,112.75,-1.0
2025-01-15 23:45:47.006,-31.25,112.75,-1.0
2025-01-15 23:45:47.210,-31.25,112.75,-1.0
2025-01-15 23:45:47.415,-31.25,112.75,-1.0
2025-01-15 23:45:47.621,-31.25,112.75,-1.0
2025-01-15 23:45:47.824,-31.25,112.75,-1.0
2025-01-15 23:45:48.029,-31.25,112.75,-1.0
2025-01-15 23:45:48.235,-31.25,112.75,-1.0
2025-01-15 23:45:48.440,-31.25,112.75,-1.0
2025-01-15 23:45:48.646,-31.25,112.75,-1.0
2025-01-15 23:45:48.847,-31.25,112.75,-1.0
2025-01-15 23:45:49.053,-31.25,112.75,-1.0
2025-01-15 23:45:49.257,-31.25,112.75,-1.0
2025-01-15 23:45:49.463,170.39834594726562,112.75,-1.0
2025-01-15 23:45:49.665,170.46702575683594,112.75,-1.0
2025-01-15 23:45:49.871,170.39834594726562,112.75,-1.0
2025-01-15 23:45:50.074,170.39834594726562,112.75,-1.0
2025-01-15 23:45:50.278,170.39834594726562,112.75,-1.0
2025-01-15 23:45:50.483,170.39834594726562,112.75,-1.0
2025-01-15 23:45:50.689,170.39834594726562,112.75,-1.0
2025-01-15 23:45:50.891,170.46702575683594,112.75,-1.0
2025-01-15 23:45:51.091,170.46702575683594,112.75,-1.0
2025-01-15 23:45:51.297,170.46702575683594,112.75,-1.0
2025-01-15 23:45:51.503,170.39834594726562,112.75,-1.0
2025-01-15 23:45:51.705,170.39834594726562,112.75,-1.0
2025-01-15 23:45:51.911,170.39834594726562,112.75,-1.0
2025-01-15 23:45:52.117,170.46702575683594,112.75,-1.0
2025-01-15 23:45:52.322,170.46702575683594,112.75,-1.0
2025-01-15 23:45:52.528,170.46702575683594,112.75,-1.0
2025-01-15 23:45:52.730,170.46702575683594,112.75,-1.0
2025-01-15 23:45:52.932,170.46702575683594,112.75,-1.0
2025-01-15 23:45:53.134,170.46702575683594,112.75,-1.0
2025-01-15 23:45:53.336,170.39834594726562,112.75,-1.0
2025-01-15 23:45:53.538,170.5357208251953,112.75,-1.0
2025-01-15 23:45:53.741,170.46702575683594,112.75,-1.0
2025-01-15 23:45:53.944,170.46702575683594,112.75,-1.0
2025-01-15 23:45:54.146,170.39834594726562,112.75,-1.0
2025-01-15 23:45:54.347,170.46702575683594,112.75,-1.0
2025-01-15 23:45:54.552,170.39834594726562,112.75,-1.0
2025-01-15 23:45:54.753,170.39834594726562,112.75,-1.0
2025-01-15 23:45:54.957,170.5357208251953,112.75,-1.0
2025-01-15 23:45:55.163,170.39834594726562,112.75,-1.0
2025-01-15 23:45:55.368,170.46702575683594,112.75,-1.0
2025-01-15 23:45:55.574,170.39834594726562,112.75,-1.0
2025-01-15 23:45:55.777,170.39834594726562,112.75,-1.0
2025-01-15 23:45:55.978,170.39834594726562,112.75,-1.0
2025-01-15 23:45:56.184,170.60440063476562,112.75,-1.0
2025-01-15 23:45:56.389,170.60440063476562,112.75,-1.0
2025-01-15 23:45:56.595,170.46702575683594,112.75,-1.0
2025-01-15 23:45:56.800,170.46702575683594,112.75,-1.0
2025-01-15 23:45:57.006,170.46702575683594,112.75,-1.0
2025-01-15 23:45:57.207,-31.25,112.75,-1.0
2025-01-15 23:45:57.413,-31.25,112.75,-1.0
2025-01-15 23:45:57.617,-31.25,112.75,-1.0
2025-01-15 23:45:57.821,-31.25,112.75,-1.0
2025-01-15 23:45:58.027,-31.25,112.75,-1.0
2025-01-15 23:45:58.230,-31.25,112.75,-1.0
2025-01-15 23:45:58.434,124.5879135131836,112.75,-1.0
2025-01-15 23:45:58.640,124.79395294189453,112.75,-1.0
2025-01-15 23:45:58.845,124.6565933227539,112.75,-1.0
2025-01-15 23:45:59.049,124.6565933227539,112.75,-1.0
2025-01-15 23:45:59.250,124.6565933227539,112.75,-1.0
2025-01-15 23:45:59.455,124.6565933227539,112.75,-1.0
2025-01-15 23:45:59.661,124.6565933227539,112.75,-1.0
2025-01-15 23:45:59.865,-31.25,112.75,-1.0
2025-01-15 23:46:00.071,-31.25,112.75,-1.0
2025-01-15 23:46:00.274,-31.25,112.75,-1.0
2025-01-15 23:46:00.480,-31.25,112.75,-1.0
2025-01-15 23:46:00.682,-31.25,112.75,-1.0
2025-01-15 23:46:00.888,-31.25,112.75,-1.0
2025-01-15 23:46:01.093,-31.25,112.75,-1.0
2025-01-15 23:46:01.299,-31.25,112.75,-1.0
2025-01-15 23:46:01.505,-31.25,112.75,-1.0
2025-01-15 23:46:01.710,-31.25,112.75,-1.0
2025-01-15 23:46:01.916,-31.25,112.75,-1.0
2025-01-15 23:46:02.117,-31.25,112.75,-1.0
2025-01-15 23:46:02.319,-31.25,112.75,-1.0
2025-01-15 23:46:02.524,-31.25,112.75,-1.0
2025-01-15 23:46:02.729,-31.25,112.75,-1.0
2025-01-15 23:46:02.931,-31.25,112.75,-1.0
2025-01-15 23:46:03.135,-28.159339904785156,112.75,-1.0
